km_inicio,km_fin,latitud_centro,longitud_centro,temp_media_2001_2025_c,dias_min_bajo_0c_anuales,dias_congelamiento_deshielo_anuales,precipitacion_anual_media_mm,precipitacion_diaria_p95_mm,viento_medio_ms,viento_p95_ms,fraccion_horas_nieve_gt0pct,fraccion_horas_nieve_ge10pct,fraccion_horas_nieve_ge50pct,nieve_profundidad_p95_m,cobertura_nieve_media_pct,metodo_clima
55,56,-29.165560994145995,-68.72380866219216,11.01515659855758,106.34073062896543,104.23110855200204,488.7461332578482,7.2249572872318275,1.6138986713864778,3.1296862802810343,0.4071594487979667,0.05422162414858857,0.012993037489245546,0.011383373018581515,2.3707078305850824,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
56,57,-29.15861967064902,-68.72898156900163,10.716186454252268,110.44146281731904,108.15858343799437,489.0219028522284,7.225570077093749,1.619185985435882,3.1365464231126428,0.4107419227985385,0.054659444896832235,0.013152683500045845,0.011478106737728323,2.3914611577249896,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
57,58,-29.150822234638213,-68.73345572455071,10.424333788117023,114.41735744896721,111.96088729598367,489.5916378150962,7.231156581048278,1.6248052211355413,3.143920867556205,0.41405272095695617,0.0550126247893093,0.013305148003254823,0.011554527920130878,2.4094616493331364,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
58,59,-29.143284394066605,-68.73830128101925,10.138479281687577,118.35511823940188,115.72637740838522,489.8320006907778,7.234847616623943,1.63056486688303,3.151885096930931,0.4175242867420204,0.055323637374211185,0.013442197986356711,0.01161984922606567,2.42554039690544,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
59,60,-29.13490474640347,-68.74035512660325,9.906977963255748,121.42442226378952,118.650107762559,491.112568064543,7.250818803009697,1.6358152955277054,3.1586787462542345,0.41961636634856725,0.0554710234899463,0.013563866029528793,0.011652997683575554,2.4360884424130878,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
60,61,-29.12666351889642,-68.74395003085671,9.649797811532089,124.9341170636319,121.99806055129964,491.71725178392035,7.26108356544796,1.6416940977814,3.1669271988328815,0.42250331261232454,0.05563878996443104,0.01368054368869115,0.01168724346354694,2.4470746041478737,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
61,62,-29.119534915913107,-68.74958221911389,9.381638019860803,128.73902413812704,125.63374604336562,491.16738815012707,7.261268058968636,1.6479480910226463,3.176653746572799,0.4263281901289545,0.05581067189217491,0.01377428501692738,0.011717155993256841,2.4571654878941858,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
62,63,-29.110817381753755,-68.75198143171934,9.155085469693518,131.79733124479708,128.5428548845715,492.0907896695575,7.2772584175529325,1.6538199769085535,3.184993965064706,0.4286332110619471,0.05584695009485423,0.013870571751135657,0.011722936309239044,2.463384783165262,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
63,64,-29.10254716498449,-68.75559963215419,8.920507738902325,135.05524576800977,131.644927437113,492.32321128720025,7.2878712158638645,1.660082999196487,3.194530731581075,0.4315239679820846,0.05586625254429871,0.01395086000581002,0.011721535778700633,2.4684182482868566,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
64,65,-29.093757513550162,-68.7551719005954,8.791174994260798,136.82765255754305,133.33014104511543,489.60461621112086,7.245981282044864,1.6701382535987002,3.2210099902102756,0.4336113770201549,0.05613685031347921,0.014064299747001274,0.011807039789844043,2.4809398309923387,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
65,66,-29.08559951994573,-68.75978169555482,8.60830780276595,139.67845913786599,136.0623975578983,483.13882257581906,7.163171917542232,1.6841749591195347,3.260171898817591,0.4386111165567511,0.05655175292164617,0.014155172203667549,0.0119159385640959,2.4964878040425327,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
66,67,-29.077581679279994,-68.76430855461093,8.44330543863316,142.26832942961326,138.5469246014292,476.75744928865504,7.080764560571455,1.6983771083998878,3.300499055705563,0.4434653046132674,0.05694746432257151,0.014235041312609945,0.012015817806801797,2.5109718501386284,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
