km_inicio,km_fin,s_inicio_km,s_fin_km,longitud_traza_km,factor_local,metodo_calibracion,elev_min_m,elev_mean_m,elev_max_m,desnivel_local_m,elev_inicio_m,elev_fin_m,desnivel_neto_m,pendiente_neta_pct,pendiente_media_abs_pct,pendiente_max_abs_pct,n_muestras,buffer_m,pendiente_terreno_media_pct,pendiente_terreno_p90_pct,relieve_local_m,n_celdas_pendiente,n_celdas_elevacion,buffer_hidrologia_m,drenaje_secundario_50m,drenaje_principal_50m,n_drenajes_secundarios_50m,n_drenajes_principales_50m,acumulacion_max_50m_celdas,area_aportante_max_50m_km2,latitud_centro,longitud_centro,temp_media_2001_2025_c,dias_min_bajo_0c_anuales,dias_congelamiento_deshielo_anuales,precipitacion_anual_media_mm,precipitacion_diaria_p95_mm,viento_medio_ms,viento_p95_ms,fraccion_horas_nieve_gt0pct,fraccion_horas_nieve_ge10pct,fraccion_horas_nieve_ge50pct,nieve_profundidad_p95_m,cobertura_nieve_media_pct,metodo_clima
70,71,67.37612,68.364693,0.985531,0.985531,solo_puntos_confianza_alta,2485.159912109375,2503.0712890625,2520.4033203125,35.243408203125,2485.686767578125,2518.89990234375,33.213134765625,3.362741081325031,3.61380340046453,10.138346354166666,34,250.0,12.173364639282228,29.42184066772461,86.703369140625,819,819,50.0,1,1,3,1,34117.0,26.92252604305832,-29.046865605654236,-68.78063928647896,7.953160954005848,150.10273246874812,146.08342879154364,452.5034971858544,6.759824680808538,1.7557623880095092,3.4694973908268323,0.4610421858753459,0.0583516541080427,0.014464211257243,0.01233810148649,2.559523385882187,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
71,72,68.364693,69.353266,0.973895,0.973895,solo_puntos_confianza_alta,2517.97900390625,2538.05859375,2562.774169921875,44.795166015625,2518.89990234375,2551.535400390625,32.635498046875,3.3442234785368403,5.453313191731771,17.775065104166668,34,250.0,14.82468032836914,28.57295227050781,96.3056640625,812,812,50.0,1,1,3,1,33151.0,26.16023275356644,-29.03857503772747,-68.7824985058161,7.869923933357064,151.39822547682297,147.33041854967706,447.0381727845591,6.681763784893536,1.770153212182447,3.512870219724917,0.464432965305313,0.0587023128166842,0.0145316388511236,0.0124235864108663,2.571915742737033,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
72,73,69.353266,70.341839,0.986744,0.986744,solo_puntos_confianza_alta,2550.857177734375,2566.481201171875,2584.27294921875,33.415771484375,2551.535400390625,2584.27294921875,32.737548828125,3.3109143602739644,3.3806001273058297,6.362304687500001,34,250.0,8.793164253234863,21.91098022460937,52.30224609375,824,824,50.0,1,1,1,1,59596.0,47.02860339602261,-29.031159297612163,-68.77730212701958,7.829904865262722,151.75648523934476,147.65705717735378,445.2473187305416,6.64187207148576,1.7773509345361391,3.533367211565099,0.4642075559829098,0.0590197627683799,0.0146699041381314,0.012543614038822,2.586384813724961,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
73,74,70.341839,71.330413,0.988077,0.988077,solo_puntos_confianza_alta,2581.98291015625,2602.669921875,2620.549072265625,38.566162109375,2584.27294921875,2619.252685546875,34.979736328125,3.5322475957577733,3.5333066998106064,6.924641927083333,35,250.0,4.806881427764893,6.364239692687988,57.60888671875,828,828,50.0,0,0,0,0,531.0,0.4190245721741057,-29.02238480677264,-68.77589803853273,7.7507579061368785,152.84885140778698,148.69781458080644,441.0011092263753,6.574530883691162,1.78957006474378,3.5692738883130173,0.4662259568021229,0.0593993003402681,0.0147847322563711,0.0126593943085221,2.60159747434378,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
74,75,71.330413,72.318986,0.986715,0.986715,solo_puntos_confianza_alta,2618.09912109375,2632.9892578125,2647.29833984375,29.19921875,2619.252685546875,2646.24267578125,26.989990234375,2.729182815277975,2.757613238519903,5.20263671875,34,250.0,4.502229690551758,5.911793231964111,52.0595703125,826,826,50.0,1,0,1,0,3770.0,2.974995550087342,-29.013682358003425,-68.77400310351081,7.667769299298273,153.9745072068381,149.7678222630871,437.03016104444544,6.51042937687399,1.8010778684643216,3.6026641204629506,0.4680167518019751,0.0597817542376264,0.0149088505677335,0.0127808354496038,2.6173140294590125,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
75,76,72.318986,73.307559,0.984033,0.984033,solo_puntos_confianza_alta,2645.20703125,2662.554443359375,2681.496337890625,36.289306640625,2646.24267578125,2680.923095703125,34.680419921875,3.5163311779476305,4.173424386207468,9.5654296875,34,250.0,4.665285110473633,7.802373886108398,51.955078125,830,830,50.0,0,0,0,0,936.0,0.7386195848492711,-29.00481555779097,-68.77427108037855,7.578657142216788,155.2847877188493,151.02255361000732,431.978772992161,6.435065830031179,1.8148024972571024,3.643365061453105,0.4708602915796041,0.0601648971052323,0.0150061455412298,0.0128874450277188,2.631890554754252,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
76,77,73.307559,74.296132,0.98719,0.98719,solo_puntos_confianza_alta,2679.65966796875,2696.448974609375,2714.326171875,34.66650390625,2680.923095703125,2714.27880859375,33.355712890625,3.3711904248626983,3.4058388897926384,6.974283854166667,34,250.0,4.706899166107178,8.69087028503418,55.239013671875,827,827,50.0,0,0,0,0,184.0,0.1451987218079763,-28.99595389107961,-68.77379940777885,7.520104497374987,156.6447843473582,152.34156421389852,426.1541890373863,6.347880746083331,1.8353729200874207,3.697262058237631,0.4728316698552088,0.0606634420943522,0.0151777938065173,0.0130386582566954,2.652860587438285,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
77,78,74.296132,75.284705,0.988509,0.988509,solo_puntos_confianza_alta,2712.765625,2729.13134765625,2745.148193359375,32.382568359375,2714.27880859375,2744.67041015625,30.3916015625,3.0675048730297507,3.16638060290404,6.034342447916666,35,250.0,4.28687858581543,6.548549652099609,52.58203125,826,826,50.0,0,0,0,0,192.0,0.151511709712671,-28.987037753897937,-68.77329746969707,7.498624578344488,158.09511107093516,153.77102255961535,418.96539601266267,6.241902641322443,1.8650640973997907,3.7699659439308175,0.4741707279294234,0.0612924342049433,0.0154245098596377,0.0132344289602437,2.6806835123501336,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
78,79,75.284705,76.273278,0.984813,0.984813,solo_puntos_confianza_alta,2743.83349609375,2758.8408203125,2774.10498046875,30.271484375,2744.67041015625,2772.3349609375,27.66455078125,2.8029191575733274,2.92843254519522,7.46337890625,34,250.0,4.750677108764648,7.730190277099609,64.989501953125,825,825,50.0,0,0,0,0,325.0,0.2564651336282191,-28.978241197170902,-68.77458611498203,7.480602859543293,159.57688010830535,155.23610134970127,411.0505833990704,6.128414532566563,1.896484500574819,3.8493562262113943,0.4762414172694277,0.0619312732001274,0.0156489666652543,0.0134189552940202,2.7076841893796435,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
79,80,76.273278,77.261851,0.98591,0.98591,solo_puntos_confianza_alta,2772.3349609375,2790.416015625,2803.60546875,31.2705078125,2772.3349609375,2803.60546875,31.2705078125,3.1646328863173125,4.25047709705644,23.57503255208333,34,250.0,7.500931262969971,11.95192527770996,62.423095703125,822,822,50.0,0,0,0,0,1225.0,0.9666762729063644,-28.969785275039406,-68.775880260543,7.463110223714052,161.01930182865254,156.66074276546038,403.4220513658751,6.01884752638164,1.926977845554942,3.92689138697016,0.4782194118177994,0.0625676662629824,0.0158710449122888,0.0136025466359666,2.7344418448660632,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
80,81,77.261851,78.28032,1.017327,1.017327,solo_puntos_confianza_alta,2802.367919921875,2819.4912109375,2837.919921875,35.552001953125,2803.60546875,2835.614013671875,32.008544921875,3.139237695823712,3.138398917072905,8.017578125,35,250.0,7.22484827041626,14.698163032531738,77.439697265625,842,842,50.0,0,0,0,0,1225.0,0.9666762729063644,-28.960818682451453,-68.77531410118021,7.441350699333743,162.47909934635072,158.09907930079962,396.2218542711257,5.912541072495928,1.9568048102573488,3.9999228794575177,0.4795336960579667,0.0632035697051934,0.0161210739286073,0.0138009088891071,2.7625872925268684,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
81,82,78.28032,79.298788,1.015008,1.015008,solo_puntos_confianza_alta,2835.614013671875,2851.913330078125,2868.401611328125,32.78759765625,2835.614013671875,2867.592529296875,31.978515625,3.14351693549164,3.264276855101623,9.166666666666666,35,250.0,12.690183639526367,25.375274658203125,94.023193359375,847,847,50.0,1,1,1,1,169490.0,133.74853999583652,-28.951829797649424,-68.77742539082395,7.423406618520595,164.07381232647018,159.6719384164242,387.7864686972176,5.791903697385014,1.9906462896909385,4.087913254025162,0.4818575839652544,0.0639409500994308,0.0163662803143103,0.0140084229635281,2.7928508919688046,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
82,83,79.298788,80.317256,1.011919,1.011919,solo_puntos_confianza_alta,2866.99755859375,2884.40673828125,2902.6318359375,35.63427734375,2867.592529296875,2901.127685546875,33.53515625,3.306628279829508,3.2877604166666665,7.064615885416667,35,250.0,13.166485786437988,26.726043701171875,90.2197265625,843,843,50.0,1,1,1,1,167014.0,131.79467023933353,-28.94316604137697,-68.78038534637855,7.406874242813709,165.69148520622392,161.26444442188537,379.2472965293885,5.670351425123881,2.0251041873807347,4.179929519366933,0.484368103591992,0.0647327769568089,0.0166155494660027,0.0142253239952877,2.824479372357569,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
83,84,80.317256,81.335725,1.013027,1.013027,solo_puntos_confianza_alta,2901.127685546875,2916.364013671875,2932.071044921875,30.943359375,2901.127685546875,2931.587646484375,30.4599609375,3.0000824265218253,3.009941302671097,6.151529947916667,35,250.0,17.128847122192383,33.45625305175781,84.0029296875,838,838,50.0,1,1,3,3,164589.0,129.88104578072296,-28.93430815314053,-68.78280201186881,7.388607126446676,167.34530817669378,162.8892517718651,370.8034491248956,5.548921451182757,2.059842205609075,4.272420891959116,0.4866410870916201,0.0655589364765741,0.0168841357005346,0.0144568408264403,2.857828375738408,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
84,85,81.335725,82.354193,1.015232,1.015232,solo_puntos_confianza_alta,2931.587646484375,2948.42578125,2963.193115234375,31.60546875,2931.587646484375,2962.095947265625,30.50830078125,2.9982830386637525,4.173024466711182,14.447428385416666,35,250.0,14.162186622619627,29.17588233947754,87.40234375,845,845,50.0,1,1,1,1,114802.0,90.59295467934405,-28.92558001538597,-68.78391305961642,7.368728049620245,168.91540887597603,164.43061190619153,363.0613746081549,5.4359072355249,2.0922404324730497,4.356714840297779,0.4883976153730686,0.0663292642091405,0.0171525245854859,0.0146819452983018,2.889854399871996,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
85,86,82.354193,83.325708,0.966644,0.966644,solo_puntos_confianza_alta,2962.095947265625,2979.02685546875,2992.43408203125,30.338134765625,2962.095947265625,2992.243896484375,30.14794921875,3.111787395543642,3.537139892578125,10.489095052083334,34,250.0,8.841771125793457,16.735153198242188,65.12841796875,812,812,50.0,1,1,2,1,104049.0,82.10750981194639,-28.916730164431588,-68.78474565326718,7.348046045748683,170.49922341589323,165.9846195544722,355.34692667615985,5.322786327663532,2.1247426759994528,4.44093402754824,0.4900546723045283,0.0671075925177303,0.0174278649466716,0.0149116898936377,2.922411216165922,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
86,87,83.325708,84.297223,0.966215,0.966215,solo_puntos_confianza_alta,2991.652099609375,3009.8779296875,3030.0576171875,38.405517578125,2992.243896484375,3025.92138671875,33.677490234375,3.477642248644636,4.531428019205729,14.299316406250002,34,250.0,14.687995910644531,31.67515754699707,106.620849609375,811,811,50.0,1,1,1,1,103441.0,81.62772273118959,-28.90861684598169,-68.78814286132416,7.331236785560612,172.18207706764002,167.62832308004388,347.1106426012843,5.204035740005751,2.159797230454864,4.538743204938578,0.4923418714434067,0.0680537514314473,0.0177176314995687,0.0151709015510744,2.959323105400337,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
87,88,84.297223,85.268738,0.948283,0.948283,solo_puntos_confianza_alta,3022.49267578125,3036.990234375,3052.213623046875,29.720947265625,3025.92138671875,3052.009521484375,26.088134765625,2.7448603294090206,2.855573089859033,6.283365885416667,33,250.0,11.959512710571287,22.55523681640625,76.574951171875,796,796,50.0,1,1,3,1,98404.0,77.65290772169624,-28.900262154695834,-68.79010226064138,7.312038147865409,173.81904324520144,169.22748791673445,339.321945299672,5.090077793686556,2.193352036881299,4.629748593500653,0.4941636965278168,0.0689435565777817,0.0180105312633473,0.0154247646421322,2.995137397424534,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
88,89,85.268738,86.240253,0.963868,0.963868,solo_puntos_confianza_alta,3051.072265625,3065.779296875,3081.636474609375,30.564208984375,3052.009521484375,3080.202392578125,28.19287109375,2.9183270975014266,3.051808675130208,5.90576171875,34,250.0,11.4479398727417,23.72465133666992,90.548583984375,813,813,50.0,1,1,3,1,88840.0,70.10573068163382,-28.89201906304197,-68.78923986933123,7.275110444015556,174.58751725576903,169.9757698653146,334.1412216546799,5.015923273982351,2.2180515595741586,4.688045394598753,0.4974657665324578,0.0701190616450747,0.018391433668016,0.0158933224941026,3.0544307316898256,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
89,90,86.240253,87.211768,0.969913,0.969913,solo_puntos_confianza_alta,3079.577392578125,3098.26708984375,3114.06201171875,34.484619140625,3080.202392578125,3113.1572265625,32.954833984375,3.390021506850734,3.5039011637369795,6.36474609375,34,250.0,6.86615800857544,13.51763153076172,57.65185546875,809,809,50.0,1,1,1,1,81419.0,64.24964527654147,-28.883549565616377,-68.78812124239143,7.240309962215261,175.25398263507347,170.62734009827298,328.97071190569403,4.941749734712498,2.2428884776226248,4.7455399481371945,0.5007824790268649,0.071286093548582,0.0187698007730095,0.016364869801255,3.1139147372894462,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
90,91,87.211768,88.274964,1.053095,1.053095,solo_puntos_confianza_alta,3113.1572265625,3129.07861328125,3151.6796875,38.5224609375,3113.1572265625,3151.417724609375,38.260498046875,3.624640159766893,3.648879278273809,8.189290364583334,37,250.0,4.410808563232422,6.708874702453613,56.167724609375,868,868,50.0,1,1,1,1,77905.0,61.47666533940435,-28.874698622261477,-68.78886616660523,7.1995271635264615,176.24847829085024,171.59009490428758,322.71229849780354,4.853352852574127,2.272690783724173,4.821231414590323,0.5049303713094014,0.0727391570413886,0.0192156921973044,0.0169170495255351,3.1842843507134826,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
91,92,88.274964,89.338159,1.061484,1.061484,solo_puntos_confianza_alta,3150.315673828125,3171.905029296875,3192.696533203125,42.380859375,3151.417724609375,3191.830078125,40.412353515625,3.797996744771728,3.799525669642858,6.739908854166667,37,250.0,5.49005937576294,9.132658004760742,64.44921875,870,870,50.0,0,0,0,0,71.0,0.0560277676541648,-28.867638096870355,-68.79589070554502,7.126462263633121,178.58816180665906,173.8196399406421,314.799143312497,4.746762667871716,2.3091921710479357,4.935464987056685,0.5111193351801826,0.0749333965053926,0.0198331837825375,0.0176530856040601,3.2802524038856244,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
92,93,89.338159,90.401355,1.061262,1.061262,solo_puntos_confianza_alta,3190.890380859375,3210.427734375,3230.3369140625,39.446533203125,3191.830078125,3229.45556640625,37.62548828125,3.536856364839004,3.707356770833333,8.924967447916666,37,250.0,5.369746685028076,9.202798843383787,60.93310546875,873,873,50.0,0,0,0,0,34.0,0.0268301985949521,-28.86042204274856,-68.8029077538217,6.978329706857927,182.2118413988607,177.05588752979125,306.73965868759217,4.633965572447855,2.341911228543789,5.0354833142797695,0.517535922570089,0.0783151272094439,0.0211902456758047,0.0192586785449184,3.450328038156371,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
93,94,90.401355,91.464551,1.059368,1.059368,solo_puntos_confianza_alta,3228.6494140625,3248.60595703125,3266.792236328125,38.142822265625,3229.45556640625,3266.468017578125,37.012451171875,3.48512041744747,3.421758742559524,7.566731770833333,37,250.0,4.465673923492432,6.031563758850098,55.460205078125,867,867,50.0,0,0,0,0,1354.0,1.0684732028695654,-28.852112020670525,-68.80827222574794,6.775297582600004,186.6739497273667,180.84021288018857,298.80490656883825,4.518838649204668,2.371447187354102,5.117111889390415,0.5236893697744328,0.0826512861437962,0.0232801162729329,0.0217203385653691,3.6887228883570176,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
94,95,91.464551,92.527747,1.062671,1.062671,solo_puntos_confianza_alta,3264.923583984375,3285.27099609375,3304.054443359375,39.130859375,3266.468017578125,3304.054443359375,37.58642578125,3.5283295942525696,3.640973772321429,8.326009114583334,37,250.0,6.3361663818359375,13.356561660766602,64.697265625,871,871,50.0,0,0,0,0,1267.0,0.9998194594060114,-28.845371977656605,-68.8157144363647,6.516524973230805,192.46195906708536,185.62178657167067,291.15413897605447,4.407650875054854,2.397306282050513,5.1925619857438186,0.5299952569617539,0.0880089522426738,0.0260870035522336,0.0249989733707355,3.9925268954470488,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
95,96,92.527747,93.538013,1.010164,1.010164,solo_puntos_confianza_alta,3303.374267578125,3322.9580078125,3340.506591796875,37.13232421875,3304.054443359375,3339.054443359375,35.0,3.4560859466751435,3.679744234540881,8.219401041666668,35,250.0,6.6284499168396,14.78765869140625,60.176025390625,837,837,50.0,0,0,0,0,44.0,0.0347214334758204,-28.83781922813356,-68.82201572368295,6.269832545444955,198.13975806877377,190.28421544874615,283.6475379284368,4.30130853717422,2.425257887316122,5.2719822314046745,0.536442246259457,0.0931773105500806,0.0288599115626127,0.0282151278396416,4.289918291783545,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
96,97,93.538013,94.548278,1.01012,1.01012,solo_puntos_confianza_alta,3339.054443359375,3357.844970703125,3375.026123046875,35.9716796875,3339.054443359375,3373.927734375,34.873291015625,3.443498123024224,3.714623878936052,7.792154947916667,35,250.0,7.493740081787109,14.47976303100586,71.21337890625,841,841,50.0,0,0,0,0,51.0,0.0402452978924282,-28.830850526214263,-68.82873378825195,6.004687266996363,204.34462094517312,195.31798754708177,276.50766918957106,4.201452112880916,2.4517270166462337,5.348480243428614,0.5429074715738116,0.0986861945197094,0.0319359741680839,0.0317642555572541,4.61250126856215,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
97,98,94.548278,95.558544,0.935992,0.935992,solo_puntos_confianza_alta,3372.691650390625,3390.902587890625,3408.253662109375,35.56201171875,3373.927734375,3404.79833984375,30.87060546875,3.2888329863658514,5.064237861223118,18.33333333333333,33,250.0,11.390681266784668,20.027515411376957,89.9140625,795,795,50.0,1,1,1,1,31421.0,24.79504911917623,-28.82507387228875,-68.83619351782203,5.718491273981317,211.10806595285877,200.7423236017885,269.9710555352481,4.110850648922918,2.4749407557777645,5.418002733330358,0.5491879753041666,0.1045571001898255,0.0353360252528223,0.0356732140956144,4.961505910840538,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
98,99,95.558544,96.56881,0.919909,0.919909,solo_puntos_confianza_alta,3404.03125,3423.57177734375,3442.14111328125,38.10986328125,3404.79833984375,3436.31884765625,31.5205078125,3.4167363949372884,4.918934811827957,12.55859375,32,250.0,18.650529861450195,33.62017822265625,103.3583984375,773,773,50.0,1,1,1,1,31254.0,24.66326549666573,-28.821479168964498,-68.84435413447392,5.426519097040458,218.01002324577195,206.22304124248024,264.61616251464727,4.036545743452885,2.491635367804376,5.47213541308289,0.5546824121465039,0.1104421849784279,0.0388475202868932,0.039704805861577,5.315148400364503,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
99,100,96.56881,97.579075,0.997814,0.997814,solo_puntos_confianza_alta,3436.31884765625,3458.549560546875,3487.53369140625,51.21484375,3436.31884765625,3483.740478515625,47.421630859375,4.738511824466116,4.886782867739899,22.14192708333333,35,250.0,20.024078369140625,35.153717041015625,131.571533203125,825,825,50.0,1,1,1,1,28090.0,22.166478780359004,-28.82114592625152,-68.85337415295567,5.1443177658831925,224.5667924313813,211.3910924086617,260.92231733471834,3.983288859133596,2.498314681263195,5.502047977103564,0.5587544056238898,0.1159807697145856,0.0422142474859764,0.0435798595446817,5.648880381211107,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
100,101,97.579075,98.589341,1.001288,1.001288,solo_puntos_confianza_alta,3483.357666015625,3505.35498046875,3520.325439453125,36.9677734375,3483.740478515625,3518.89794921875,35.157470703125,3.500776688124954,6.097523082386363,15.839843749999998,35,250.0,18.474346160888672,32.07052993774414,112.3759765625,831,831,50.0,0,0,0,0,615.0,0.4853109451733993,-28.822577333435746,-68.86289530017056,4.87189128560913,230.77690143882705,216.28094531789887,258.03393085679886,3.939273828457551,2.499529031278289,5.518675954880324,0.5619983370949994,0.1212406992499537,0.0454082210001442,0.0472697868168866,5.964260982626242,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
101,102,98.589341,99.599607,0.977586,0.977586,solo_puntos_confianza_alta,3517.06982421875,3532.287109375,3552.2666015625,35.19677734375,3518.89794921875,3544.886474609375,25.988525390625,2.650870052451002,4.721827511238796,15.023600260416666,34,250.0,21.80992889404297,39.93699645996094,164.991943359375,808,808,50.0,1,1,1,1,13702.0,10.81257003376572,-28.81989792873137,-68.87183978794073,4.555219518558564,238.32480871656657,222.22671350107,253.0864011746563,3.871536975566319,2.513880607224848,5.568197250371083,0.5674686835989894,0.1275719529333476,0.0492842338203687,0.0517080967101233,6.349041192091104,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
102,103,99.599607,100.609872,0.999154,0.999154,solo_puntos_confianza_alta,3544.0810546875,3564.650146484375,3597.0615234375,52.98046875,3544.886474609375,3579.588623046875,34.7021484375,3.463593602753042,7.221876972853536,19.46533203125,35,250.0,39.91646957397461,64.131103515625,162.8076171875,831,831,50.0,0,0,0,0,1053.0,0.83094703295543,-28.81454526808111,-68.8794332725074,4.229705023212528,246.3820906927604,228.54438073437836,247.3218283539877,3.797389459557168,2.5362939617513414,5.636694794794588,0.5741008487168661,0.1342159417341527,0.0534407306677707,0.0564302866260996,6.759602747547059,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
103,104,100.609872,101.620138,1.005321,1.005321,solo_puntos_confianza_alta,3578.449951171875,3595.98974609375,3619.116455078125,40.66650390625,3579.588623046875,3619.116455078125,39.52783203125,3.920664162373116,4.666217842487374,13.538411458333332,35,250.0,29.1415958404541,52.68967819213867,165.331298828125,837,837,50.0,1,1,1,1,15603.0,12.31269378461878,-28.81040848542496,-68.88791655808002,3.88683039749272,254.83184585227065,235.1456132123969,242.0045876206794,3.729080435786913,2.555369044272515,5.698054846826896,0.5804934128368765,0.1411438217631336,0.0578186014001541,0.0614060627949575,7.188910718507656,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
104,105,101.620138,102.630404,0.976455,0.976455,solo_puntos_confianza_alta,3610.851806640625,3629.827880859375,3651.236572265625,40.384765625,3619.116455078125,3641.5380859375,22.421630859375,2.290665494008862,5.287195841471354,18.25927734375,34,250.0,25.97368049621582,45.47641372680664,133.718505859375,812,812,50.0,1,1,1,1,13202.0,10.418008289722303,-28.803341929285907,-68.89294042740615,3.5937887470853007,262.4750374752586,241.07481469120245,236.5797725544917,3.665393577940822,2.5820698610981605,5.774331823835777,0.5873269096746908,0.147250485291145,0.0618058096122949,0.0658869662792416,7.576901222706343,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
105,106,102.630404,103.640669,1.002608,1.002608,solo_puntos_confianza_alta,3641.5380859375,3664.9140625,3684.90673828125,43.36865234375,3641.5380859375,3680.984130859375,39.446044921875,3.924375032810216,5.286729600694444,12.34619140625,35,250.0,29.845388412475582,49.91170501708984,162.22314453125,836,836,50.0,1,0,1,0,4109.0,3.242508412548777,-28.79520682345104,-68.8946810804531,3.416939129532631,266.9646533569489,244.2426264422637,234.57637548409755,3.6465681434961192,2.596658642670325,5.812792785825511,0.5910885100176458,0.1512189942873456,0.0648623390745584,0.0696267040591879,7.859479588708167,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
106,107,103.640669,104.650935,1.002738,1.002738,solo_puntos_confianza_alta,3680.457275390625,3704.375,3727.670654296875,47.21337890625,3680.984130859375,3723.1494140625,42.165283203125,4.194293797989293,6.435670178345959,18.983561197916668,35,250.0,28.003944396972656,58.56859588623047,168.521728515625,831,831,50.0,1,0,1,0,2581.0,2.0367277227521035,-28.788417427903426,-68.90021810287551,3.153574638926912,273.1779823632151,248.5606557330991,233.0467392477129,3.629937614551895,2.6043627098010007,5.837433608575052,0.5945546107272491,0.1568509661618801,0.0692460437955719,0.0752176160070696,8.262495338248002,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
107,108,104.650935,105.661201,1.00026,1.00026,solo_puntos_confianza_alta,3721.975830078125,3746.252685546875,3770.971435546875,48.99560546875,3723.1494140625,3765.29443359375,42.14501953125,4.200557565370191,5.470525568181818,20.228678385416668,35,250.0,28.211780548095703,47.127418518066406,144.188232421875,830,830,50.0,0,0,0,0,1195.0,0.9430025682637596,-28.782461037253643,-68.90732304486059,3.0203862205175023,275.92967949674363,249.35997696954388,230.9732205314585,3.5921887575843323,2.622889256829194,5.87998079834114,0.595713492628619,0.1618012716388886,0.0748736637664056,0.0863782855520745,8.75760879108786,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
108,109,105.661201,106.671466,0.980453,0.980453,solo_puntos_confianza_alta,3765.29443359375,3786.123779296875,3805.17236328125,39.8779296875,3765.29443359375,3800.961669921875,35.667236328125,3.6263270021563336,5.406114048154464,14.430338541666668,34,250.0,27.4903507232666,44.47355270385742,124.328369140625,819,819,50.0,0,0,0,0,1937.0,1.5285321964241865,-28.77723838014665,-68.91488541853734,2.8938917610473225,278.50204469455696,249.9984487549341,228.67799323851037,3.550482699123896,2.642550786428108,5.925221701836529,0.5967216478494474,0.166669324623351,0.0804968182853023,0.097914576031524,9.25558537501204,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
109,110,106.671466,107.681732,0.983565,0.983565,solo_puntos_confianza_alta,3800.961669921875,3832.97509765625,3861.087158203125,60.12548828125,3800.961669921875,3858.039794921875,57.078125,5.784712349766626,8.237157736676249,16.712239583333332,34,250.0,29.937156677246094,44.991024017333984,149.941162109375,832,832,50.0,0,0,0,0,1363.0,1.0755753142623468,-28.775611259897516,-68.92448231566176,2.79339394988144,280.3979315807805,250.0883097214501,225.46605893716625,3.490218567404947,2.664806432690126,5.977768746430482,0.5972465589423586,0.1713565384342205,0.0861641258884903,0.1105404148697687,9.75967664889732,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
110,111,107.681732,108.652083,0.942458,0.942458,solo_puntos_confianza_alta,3858.039794921875,3889.077880859375,3915.505859375,57.466064453125,3858.039794921875,3912.51123046875,54.471435546875,5.763227310445823,6.194083921370967,16.786295572916668,33,250.0,31.00425910949707,44.63465118408203,145.64892578125,795,795,50.0,0,0,0,0,2126.0,1.677676535672597,-28.781224103177305,-68.9314719096188,2.7974735185859183,280.03657418972034,249.29415365862957,222.7697641504684,3.4360897434742084,2.676082744828205,6.006999325305434,0.5967355220005881,0.172902466966397,0.0883852978272151,0.1167485979300006,9.954047920372696,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
